DateTime,internal_txn_id,platform_txn_id,Venue,Transaction Type,Base Asset,Base Asset Amount,Quote Asset,Quote Asset Amount,Price Paid,Txn Fee Asset,Txn Fee Paid Quantity,Txn_Total,NOTES
2021-10-04T22:49:18.000Z,104,31rhMYC3GwjKMmRpTn2qxruSu4iuTpoHHUmS7GgajWqpqCto5CpmkLg7HugQSK9hAwSqNaue52Wnarxt4LYvoMzp,MINT,BUY (NFT Swap),NFT-METRO-582,1.000000000,USD,86.87,86.87,SOL,,,
2021-10-04T22:58:14.000Z,105,5QoP4r4Sqcm1b3odeJgB6vJLTNtgnXr2qb8f99a9cbWQdCpMWzAtEbGoahFmGtayQ1HBwPGzdrewvpKW58mVt1K4,MINT,SELL (NFT Swap),SOL,0.511981200,USD,86.87,169.68,SOL,,,
2021-10-04T22:58:14.000Z,105,5QoP4r4Sqcm1b3odeJgB6vJLTNtgnXr2qb8f99a9cbWQdCpMWzAtEbGoahFmGtayQ1HBwPGzdrewvpKW58mVt1K4,MINT,BUY (NFT Swap),NFT-METRO-593,1.000000000,USD,86.87,86.87,SOL,,,
2021-10-05T20:00:18.000Z,106,2a3aFHwgdoLJivwnNKUnaMrNc13TtDh1ausaPpWixuHmRh5JNAmmNBtvVozWgHurcv9KJGApbbuo4373EZUcyL5a,MINT,SELL (NFT Swap),SOL,1.000000000,USD,165.74,165.74,SOL,,,
2021-10-05T20:00:18.000Z,106,2a3aFHwgdoLJivwnNKUnaMrNc13TtDh1ausaPpWixuHmRh5JNAmmNBtvVozWgHurcv9KJGApbbuo4373EZUcyL5a,MINT,BUY (NFT Swap),NFT-SolTower-257,1.000000000,USD,165.74,165.74,SOL,,,
2021-10-05T20:00:43.000Z,107,4BvKcE8QLpyk9b5uw4LMkonzyFfv6fLDpm7LXrVniycVEDwKxeQHCfM9vGDdc6y7ENszwHPmrrLXJYDuZfBXqF52,MINT,SELL (NFT Swap),SOL,1.000000000,USD,165.74,165.74,SOL,,,
2021-10-05T20:00:43.000Z,107,4BvKcE8QLpyk9b5uw4LMkonzyFfv6fLDpm7LXrVniycVEDwKxeQHCfM9vGDdc6y7ENszwHPmrrLXJYDuZfBXqF52,MINT,BUY (NFT Swap),NFT-SolTower-783,1.000000000,USD,165.74,165.74,SOL,,,
2021-10-05T20:01:42.000Z,108,5rpGz2szG25551sAUNauK11H4WPbVYDpvtomE13gULVsaa3f6v3i4iyFEwXHcKngJq3PeVrgQie5SaffKPQY7Bq8,MINT,SELL (NFT Swap),SOL,1.000000000,USD,165.74,165.74,SOL,,,
2021-10-05T20:01:42.000Z,108,5rpGz2szG25551sAUNauK11H4WPbVYDpvtomE13gULVsaa3f6v3i4iyFEwXHcKngJq3PeVrgQie5SaffKPQY7Bq8,MINT,BUY (NFT Swap),NFT-SolTower-1206,1.000000000,USD,165.74,165.74,SOL,,,
2021-10-10T03:12:04.000Z,109,64tjmtuzUpzLytqny43ProVtz18H8tJXLB9JKH3aDZnpLCfWbFFGoMGzkEugwBfQaAz6YEYi1sVF6mCL2YJ8Sq1D,MINT,SELL (NFT Swap),SOL,1.011981200,USD,155.20,153.36,SOL,,,
2021-10-10T03:12:04.000Z,109,64tjmtuzUpzLytqny43ProVtz18H8tJXLB9JKH3aDZnpLCfWbFFGoMGzkEugwBfQaAz6YEYi1sVF6mCL2YJ8Sq1D,MINT,BUY (NFT Swap),NFT-PIXELS-3439,1.000000000,USD,155.20,155.20,SOL,,,
2021-10-10T03:53:36.000Z,126,BNB_0xd1d3c47f2fb492e9facb8d8129e2ac64c12b80347c7b5352da47aa3c6fe987f5,Pancake,SELL (Token Swap),ADA,11156.47694697,USD,25097.76,2.25,BNB,,,1of2 Swap ADA for BNB
2021-10-10T03:53:36.000Z,126,BNB_0xd1d3c47f2fb492e9facb8d8129e2ac64c12b80347c7b5352da47aa3c6fe987f5,Pancake,BUY (Token Swap),BNB,60.228396797,USD,25097.76,416.71,BNB,,,1of2 Swap ADA for BNB
2021-10-10T03:55:36.000Z,127,BNB_0x929b1e522675eb4724e105d142121cca8541587a7d2261c301f4aea57df143b4,Pancake,SELL (Token Swap),BNB,61.217561517,USD,25509.95,416.71,BNB,,,1of2 Swap BNB for ETH
2021-10-10T03:55:36.000Z,127,BNB_0x929b1e522675eb4724e105d142121cca8541587a7d2261c301f4aea57df143b4,Pancake,BUY (Token Swap),ETH,7.176630788,USD,25509.95,"3,554.59",BNB,,,2of2 Swap BNB for ETH
2021-10-10T03:58:51.000Z,1003,BNB_0x21b27b52b937da6f8175e015360b4fda6df304fca7d66932da116f9bb1fd99cc,BNB_BRIDGE-SEND,IGNORE-Transfer,ETH,7.000000000,USD,24798.82,"3,542.69",BNB,,,Bridge ETH to Ethereum (send)
2021-10-10T04:01:00.000Z,1004,ETH_0xbc555e5ea7021ce2f204ebd58d7a7968a439b58fc42421f409f89197d0ac7edd,BNB_BRIDGE-RECEIVE,IGNORE-Transfer,ETH,6.996500000,USD,24786.42,"3,542.69",ETH,,,Bridge ETH to Ethereum (receive)
2021-10-10T20:53:14.000Z,59,ETH_0x6d8595c5b894ce98f206bee524f3e069e77cec3b299d3076fd0b2971fb22b24b,OpenSea,SELL (NFT Swap),ETH,3.000000000,USD,10542.27,"3,514.09",USD,0.000,"10,542.27",1of2 Swap ETH for NFT-CW-4798
2021-10-10T20:53:14.000Z,59,ETH_0x6d8595c5b894ce98f206bee524f3e069e77cec3b299d3076fd0b2971fb22b24b,OpenSea,BUY (NFT Swap),NFT-CREATURE-4798,1.000000000,USD,10542.27,"10,542.27",USD,0.000,"10,542.27",2of2-Swap ETH for NFT-CW-4798
2021-10-12T03:07:30.243Z,49,17254689,CB Pro,BUY,SOL,69.532000000,USD,9873.54,142.00,USD,34.557,"9,908.10",
2021-10-12T03:07:30.443Z,49,17254692,CB Pro,BUY,SOL,20.468000000,USD,2906.46,142.00,USD,10.173,"2,916.63",
2021-10-16T22:27:19.000Z,110,2pDMM3aG6TfdmMZxF4X37nmt1V43R28NfjcgeZj7SidvRbaA69hVedLPF6mbfwBRMJunAipRP84kb46j9HKHGAvj,N/A,AIRDROP,NFT-CASSETS_AUDIO-353,1.000000000,USD,0.00,0.00,,,,
2021-10-16T22:27:19.000Z,111,3bnJHYXi41wCEDPNFeopkw96Trspbj7yWH49kQar2ecd67KMkLn3bvgfyNb4QWPqbmDXPHqvFFk1r6ooXgmcrh6q,N/A,AIRDROP,NFT-CASSETS_AUDIO-140,1.000000000,USD,0.00,0.00,,,,
2021-10-16T22:27:19.000Z,112,3GJGtT19UfFkeoNMk5dywDTknHJgAUJGApvrU7MuEJgHZsoZva3t52x7SXVhdQj3YFqjqXBCBo5VYjW7tHW3aWA3,N/A,AIRDROP,NFT-CASSETS_AUDIO-695,1.000000000,USD,0.00,0.00,,,,
2021-10-18T19:55:10.000Z,60,ETH_0xc2d760260e55fa1205c721800159e048f48c9299c3987adf2e7b2717ef69c3c4,OpenSea,SELL (NFT Swap),ETH,0.764400000,USD,2861.30,"3,743.20",USD,0.000,"2,861.30",1of2-Swap ETH for NFT-P-6054
2021-10-18T19:55:10.000Z,60,ETH_0xc2d760260e55fa1205c721800159e048f48c9299c3987adf2e7b2717ef69c3c4,OpenSea,BUY (NFT Swap),NFT-PARTY_DEGENS-6054,1.000000000,USD,2861.30,"2,861.30",USD,0.000,"2,861.30",2of2-Swap ETH for NFT-P-6054
2021-10-20T02:41:04.000Z,1004,ETH_0x31aae7ceb6bcbf39c784eb518e30abf160d3c602678fcf8fd5d774a85dfa0e4e,POLY_BRIDGE-SEND (send),IGNORE-Transfer,ETH,0.074990000,USD,289.49,"3,860.41",,,,1of2 Bridge ETH to Polygon (send)
2021-10-20T02:51:49.000Z,1005,POL_0x673f98028e72dcdcaef66ea2b2c3adeda9f34d8c1cb217c99219eaa3bc0869af,POLY_BRIDGE-SEND (receive),IGNORE-Transfer,ETH,0.074990000,USD,289.49,"3,860.41",,,,2of2 Bridge ETH to Polygon (receive)
2021-10-20T13:31:46.000Z,63,POL_0x79fd8f7d87bf387f4e62f050e40c1adf3886244f3a8f102f1d0c6ed6aec061ce,OpenSea,SELL (NFT Swap),ETH,0.074990000,USD,298.74,"3,983.74",USD,0.000,298.74,1of2-Swap ETH for NFT-CW-Playground
2021-10-20T13:31:46.000Z,63,POL_0x79fd8f7d87bf387f4e62f050e40c1adf3886244f3a8f102f1d0c6ed6aec061ce,OpenSea,BUY (NFT Swap),NFT-CREATURE-Playground,1.000000000,USD,298.74,298.74,USD,0.000,298.74,2of2-Swap ETH for NFT-CW-Playground
2021-10-20T23:18:33.000Z,1006,ETH_0xb34d4903fc13aa572110905b312c301ef20e5b24df365fb65ff39c0ebd3ae3fd,CB_Commerce,SELL (Purchase Merch),ETH,0.014512000,USD,60.31,"4,156.11",,,,
2021-10-24T17:18:23.000Z,114,5ip4F1cUA3X6uPvZF5LDA2bkThSg1mzN7hdEWJYJv5j6jkBrtbQJpa22jv3AsksQS8tVQEsB5KVamGsrZEdtZaBi,MINT,SELL (NFT Swap),SOL,2.101000000,USD,415.41,197.72,,,,
2021-10-24T17:18:23.000Z,114,3h8Ryk7KvCab5BS3KSaKGQVekpbu3S7w2bFdkFR4Jd8RS3nn7BANYLmzPoGWzy8L9JkCwurn1eJ5RtK19oP3MDgA,MINT,BUY (NFT Swap),NFT-TWR-188-17,1.000000000,USD,415.41,415.41,,,,
2021-10-24T17:49:40.000Z,55,4e09e6c2-2351-42d7-b12a-51f75e5cdd66,Paxos,SELL,PAXG,7.920000000,USD,14022.53,"1,770.52",USD,0.000,"14,022.53",
2021-10-24T20:00:03.000Z,115,4B1J3Q4cBYSkZwThgxeHHP7nirgcHbiYrjnSvi6qCzxjGNaFK2f99yBU8rt9g8Sa2dgUpNKyoJ5LUQa5weuYnAmF,SOLANA_ART,SELL (NFT Swap),NFT-TWR-188-17,1.000000000,USD,1128.47,"1,128.47",,,,
2021-10-24T20:00:03.000Z,115,4B1J3Q4cBYSkZwThgxeHHP7nirgcHbiYrjnSvi6qCzxjGNaFK2f99yBU8rt9g8Sa2dgUpNKyoJ5LUQa5weuYnAmF,SOLANA_ART,BUY (NFT Swap),SOL,5.707438240,USD,1128.47,197.72,,,,
2021-10-24T20:22:25.000Z,113,52e56cEZ2fDU922HveJtQ5ozCNSUcuhBDYrpQHgtLYQgTCepMqoBCwLBPwTAijRqHEHjjfLn6FFrEykhwm3muUEn,N/A,AIRDROP,NFT-MONKETTE-1217,1.000000000,USD,0.00,0.00,,,,
2021-10-24T21:10:48.784Z,50,19644333,CB Pro,BUY,SOL,16.132000000,USD,3148.64,195.18,USD,11.020,"3,159.66",
2021-10-24T21:10:48.784Z,50,19644334,CB Pro,BUY,SOL,5.836000000,USD,1139.14,195.19,USD,3.987,"1,143.13",
2021-10-24T21:10:48.784Z,50,19644335,CB Pro,BUY,SOL,5.255000000,USD,1025.90,195.22,USD,3.591,"1,029.49",
2021-10-24T21:11:58.000Z,3016,,Coinbase,TRANSFER - SEND,SOL,27.223000000,USD,5319.65,195.41,,,,Sent 27.2230 SOL to 6kjdJfA43yxqrXMRD32bWaRjfzoCZnreQPk6zYeMVbK2
2021-10-25T18:38:28.018Z,51,19884504,CB Pro,BUY,SOL,23.614000000,USD,4982.55,211.00,USD,17.439,"4,999.99",
2021-10-25T18:43:49.000Z,3017,,Coinbase,TRANSFER - SEND,SOL,23.614000000,USD,4999.08,211.70,,,,Sent 23.6140 SOL to 6kjdJfA43yxqrXMRD32bWaRjfzoCZnreQPk6zYeMVbK2
2021-10-25T21:31:29.000Z,116,61xyBymebDBEzwzZMhxwiGegLMEB9BoFBZTTvbykEi2TPH7hGnnLEJ6rrUZMjiAC2ByJvyNSSyAdEoYhPqsE6TaH,MAGICEDEN,SELL (NFT Swap),NFT-MONKETTE-1217,1.000000000,USD,2265.85,"2,265.85",,,,Sold Monkette for 12 SOL
2021-10-25T21:31:29.000Z,116,61xyBymebDBEzwzZMhxwiGegLMEB9BoFBZTTvbykEi2TPH7hGnnLEJ6rrUZMjiAC2ByJvyNSSyAdEoYhPqsE6TaH,MAGICEDEN,BUY (NFT Swap),SOL,10.981447680,USD,2265.85,206.33,,,,Sold Monkette for 12 SOL
2021-10-27T21:48:00.000Z,138,Nz1qTmb5oFmj7mqd63ULN9ZANZt7qz6R4tsuX6vcfynrjHJ4QDRZkZciS4KyEsiNcE8J9AfzbGQGivRyB4WBQqj,MagicEden,SELL (NFT Swap),SOL,4.002044279,USD,774.52,193.53,,,,
2021-10-27T21:48:00.000Z,138,Nz1qTmb5oFmj7mqd63ULN9ZANZt7qz6R4tsuX6vcfynrjHJ4QDRZkZciS4KyEsiNcE8J9AfzbGQGivRyB4WBQqj,MagicEden,BUY (NFT Swap),NFT-Goblin-9327,1.000000000,USD,774.52,774.52,,,,
2021-10-27T22:06:35.000Z,140,4beajwrrzR21aodUquKGXxrofGNEXVvDe66vrbG6VDYnvydgLsaobom6zhVqyFCogQiUW2SKEGrQDq8j1jFshYcU,MagicEden,SELL (NFT Swap),SOL,4.139900000,USD,801.20,193.53,,,,
2021-10-27T22:06:35.000Z,140,4beajwrrzR21aodUquKGXxrofGNEXVvDe66vrbG6VDYnvydgLsaobom6zhVqyFCogQiUW2SKEGrQDq8j1jFshYcU,MagicEden,BUY (NFT Swap),NFT-Goblin-7424,1.000000000,USD,801.20,801.20,,,,
2021-10-28T03:45:05.000Z,139,2wdchBkLy9eCkLiVrDWrpWMtMXerf1ENQno5udX77N3tYcC53niZ7bxg9chLBVMwrRXuog8hkHtSV6SNQ6vMPJ5t,MagicEden,SELL (NFT Swap),NFT-Goblin-9327,1.000000000,USD,557.69,557.69,,,,
2021-10-28T03:45:05.000Z,139,2wdchBkLy9eCkLiVrDWrpWMtMXerf1ENQno5udX77N3tYcC53niZ7bxg9chLBVMwrRXuog8hkHtSV6SNQ6vMPJ5t,MagicEden,BUY (NFT Swap),SOL,2.944000000,USD,557.69,189.43,,,,
2021-10-28T03:46:00.000Z,141,5f3Ytn11hmT68skgitux58SHXMnBcKkg8Yc7NLUeHCd5EoprKvEKhZTVQ8oHEqzcKX48FQvDtPrf7qyd93rrM37R,MagicEden,SELL (NFT Swap),NFT-Goblin-7424,1.000000000,USD,557.69,557.69,,,,
2021-10-28T03:46:00.000Z,141,5f3Ytn11hmT68skgitux58SHXMnBcKkg8Yc7NLUeHCd5EoprKvEKhZTVQ8oHEqzcKX48FQvDtPrf7qyd93rrM37R,MagicEden,BUY (NFT Swap),SOL,2.944000000,USD,557.69,189.43,,,,
2021-10-28T11:20:35.000Z,117,61xyBymebDBEzwzZMhxwiGegLMEB9BoFBZTTvbykEi2TPH7hGnnLEJ6rrUZMjiAC2ByJvyNSSyAdEoYhPqsE6TaH,ORCA,SELL (Token Swap),SOL,5.000000000,USD,947.16,189.43,,,,
2021-10-28T11:20:35.000Z,117,61xyBymebDBEzwzZMhxwiGegLMEB9BoFBZTTvbykEi2TPH7hGnnLEJ6rrUZMjiAC2ByJvyNSSyAdEoYhPqsE6TaH,ORCA,BUY (Token Swap),SAMO,5949.640000000,USD,947.16,0.16,,,,
2021-10-30T14:47:37.000Z,128,2LGJr4Q7Qo5ByPeC4BeAC8BtCgEnqn5WJRH61sywPAxJVwccb6sqwbiWhf1LFawETfVmHTEKgYT2jVTQhadx7aZ2,N/A,AIRDROP,NFT-Filly-1828,1.000000000,USD,0.00,0.00,,,,
2021-10-30T15:30:25.000Z,129,aEGckNexetq8AiuSyvpgvXEe1D4pCoCYmrXYqZK3oMiWJVdrueXVD22AD26TFL55RHsgQ1jC9qtzndMmWC6VQqU,N/A,AIRDROP,NFT-Filly-2090,1.000000000,USD,0.00,0.00,,,,
2021-10-30T16:05:33.000Z,130,gtp8kTvaWaHukzKcVFuUYubMnMjZPDxUZsWyaejghoUfLkJ6Azkoi3XTyb4ZDY1eYaHMPetaRBe3x7o9sQqJyfB,N/A,AIRDROP,NFT-Filly-0572,1.000000000,USD,0.00,0.00,,,,
2021-10-30T16:42:34.000Z,131,3YeCoL51ZB9gSBgbs4KLctHYgPNiX33uqoqCN8qezgHqGY713wvq8fe9dtPHdDkLJhRTPJGPqm8vHkp4KMuipX7F,N/A,AIRDROP,NFT-Filly-2088,1.000000000,USD,0.00,0.00,,,,
2021-11-02T00:02:23.126Z,52,21448704,CB Pro,BUY,SOL,39.272000000,USD,7972.22,203.00,USD,27.903,"8,000.12",
2021-11-03T20:14:13.000Z,132,Complex,N/A,SELL (NFT Swap),SOL,1.000000000,USD,229.51,229.51,,,,
2021-11-03T20:14:13.000Z,132,yxFPArZ6vmi9AYJbjjSCwu1SJscVUZKQGFRPCYeYzwYQtSii7MjSJGC2wBEwao8zogiPe2KQN5BRMBi7kHQhE4T,N/A,BUY (NFT Swap),NFT-Filly-3415,1.000000000,USD,229.51,229.51,,,,
2021-11-03T20:21:23.000Z,133,Complex,N/A,SELL (NFT Swap),SOL,1.000000000,USD,229.51,229.51,,,,
2021-11-03T20:21:23.000Z,133,59pe33HRd3mYniqsdNseoBazbuU4T5LXw9T317Bz2WVqbsQJQo7JaJ7S18Tz7Ft7jGsKQVpdCMGiKJHWbaDLCdZM,N/A,BUY (NFT Swap),NFT-Filly-3627,1.000000000,USD,229.51,229.51,,,,
2021-11-03T20:22:54.000Z,134,Complex,N/A,SELL (NFT Swap),SOL,1.000000000,USD,229.51,229.51,,,,
2021-11-03T20:22:54.000Z,134,59xgq6SjFFCoanLHJ3gzQ4w1e2LZ2yMFcTT4yt8bxDQV64rs8LXpqQSqT7SUjGHUS5FyGdWG2YvhNgSDtJmsQYat,N/A,BUY (NFT Swap),NFT-Filly-3664,1.000000000,USD,229.51,229.51,,,,
2021-11-03T20:24:08.000Z,135,Complex,N/A,SELL (NFT Swap),SOL,1.000000000,USD,229.51,229.51,,,,
2021-11-03T20:24:08.000Z,135,vLpT5bCMS1PHy5sRoKpqvFoajE4WQ7HYjx5rhVu5iBk9qo36ogsAwhzSoo7XDGorUN2RZuGtppYNSav3gFkrVKq,N/A,BUY (NFT Swap),NFT-Filly-3695,1.000000000,USD,229.51,229.51,,,,
